wall_time,ros_time,x,y,z,vx,vy,vz,actual_yaw,expected_x,expected_y,expected_z,expected_vx,expected_vy,expected_vz,expected_ax,expected_ay,expected_az,expected_yaw,expected_yaw_dot,pos_cmd_age_sec,setpoint_x,setpoint_y,setpoint_z,setpoint_yaw,setpoint_age_sec,position_error_to_expected_m,position_error_to_setpoint_m,velocity_error_to_expected_m,yaw_error_rad,yaw_error_to_setpoint_rad,mode,armed,active_goal_index,active_goal_x,active_goal_y,active_goal_z,active_goal_distance_m,cross_track_m,along_track_m
0.5152406692504883,31.256,55.002601623535156,15.998053550720215,10.032209396362305,0.025423301091205188,-0.00024385583807492366,-0.05788310117441306,0.4652354577655715,,,,,,,,,,,,,55.0,16.0,10.0,0.4699279426865358,0.008,,0.03237286400430925,,,-0.004692484920964302,OFFBOARD,true,,,,,,0.002913528444898686,0.0014382148025333242
0.5443811416625977,31.284,55.00352478027344,15.998024940490723,10.031820297241211,0.02507965443842622,-9.445566742737142e-05,-0.034889134240051196,0.4650268498571139,,,,,,,,,,,,,55.0,16.0,10.0,0.4699279426865358,0.032,,0.03207578919621803,,,-0.004901092829421916,OFFBOARD,true,,,,,,0.003357063069466638,0.002248346856876816
0.5755791664123535,31.32,55.004852294921875,15.998218536376953,10.031347274780273,0.05102109253567163,-0.00046832177614344536,-0.045102388097444046,0.4651587861710079,,,,,,,,,,,,,55.0,16.0,10.0,0.4699279426865358,0.024,,0.031770584111707176,,,-0.004769156515527895,OFFBOARD,true,,,,,,0.0037855806907458826,0.003519624622446983
0.6108748912811279,31.356,55.00688552856445,15.998550415039062,10.03132438659668,0.03956426079447618,-0.000363539281708342,-0.024208064117464522,0.46596345383724636,,,,,,,,,,,,,55.0,16.0,10.0,0.4699279426865358,0.004,,0.03210496839788387,,,-0.00396448884928946,OFFBOARD,true,,,,,,0.0044103703766115426,0.005482739580903507
0.641958475112915,31.388,55.00857925415039,15.998863220214844,10.031314849853516,0.05002622582250972,-0.0008236560465049479,-0.0431000646035204,0.4662006796448466,,,,,,,,,,,,,55.0,16.0,10.0,0.4699279426865358,0.036,,0.03248870098057419,,,-0.0037272630416891883,OFFBOARD,true,,,,,,0.004898429269554418,0.007134511948838173
0.6759488582611084,31.42,55.01008987426758,15.999074935913086,10.03146743774414,0.02937208477458451,-0.00012314422810922611,-0.019127326403193593,0.46668848115446493,,,,,,,,,,,,,55.0,16.0,10.0,0.4699279426865358,0.024,,0.0330584473997464,,,-0.003239461532070887,OFFBOARD,true,,,,,,0.005393705441708397,0.008577251768981692
0.7119436264038086,31.456,55.01141357421875,15.99920654296875,10.031593322753906,0.035723623832171626,-0.000937585470207183,-0.03705943670881768,0.4663146495347286,,,,,,,,,,,,,55.0,16.0,10.0,0.4699279426865358,0.004,,0.03360115017584733,,,-0.003613293151807195,OFFBOARD,true,,,,,,0.005875764982335248,0.00981705843823571
0.7429523468017578,31.488,55.01250457763672,15.99918270111084,10.031594276428223,0.010879507381166796,-0.0012707863415471223,-0.014231109447843664,0.46681356812793723,,,,,,,,,,,,,55.0,16.0,10.0,0.4699279426865358,0.036,,0.03398868550517797,,,-0.003114374558598587,OFFBOARD,true,,,,,,0.006391052798348898,0.010779001970296876
0.7733261585235596,31.52,55.01322937011719,15.998979568481445,10.031712532043457,0.014463914354709367,-0.0021645372247352996,-0.030308471120410584,0.4666624725781957,,,,,,,,,,,,,55.0,16.0,10.0,0.4699279426865358,0.016,,0.03437647746335978,,,-0.003265470108340107,OFFBOARD,true,,,,,,0.006900368047245061,0.011333244680766866
0.8072469234466553,31.552,55.013999938964844,15.998485565185547,10.031867027282715,-0.008830543471934599,-0.0033255723448118142,-0.020453067995773608,0.46750723324398624,,,,,,,,,,,,,55.0,16.0,10.0,0.4699279426865358,0.004,,0.034839621577506696,,,-0.0024207094425495734,OFFBOARD,true,,,,,,0.007689752397881926,0.011796588993682385
0.843531608581543,31.58,55.01438903808594,15.997978210449219,10.03208065032959,-0.0004070325049581483,-0.003997948981671981,-0.03731597848812833,0.4674586229183587,,,,,,,,,,,,,55.0,16.0,10.0,0.4699279426865358,0.032,,0.03521789567245069,,,-0.002469319768177103,OFFBOARD,true,,,,,,0.008318303005226867,0.011913768721081443
0.8805291652679443,31.62,55.01470184326172,15.997379302978516,10.032054901123047,-0.017723653754750837,-0.003935255796813765,-0.020376673808007312,0.4680353116899759,,,,,,,,,,,,,55.0,16.0,10.0,0.4699279426865358,0.024,,0.0353628185270755,,,-0.0018926309965598964,OFFBOARD,true,,,,,,0.008993934534771623,0.011921467600711715
0.9143803119659424,31.652,55.014854431152344,15.996760368347168,10.03207778930664,-0.004865591383281204,-0.002910344148609854,-0.03742760396596973,0.4676007090890118,,,,,,,,,,,,,55.0,16.0,10.0,0.4699279426865358,0.004,,0.03549836482018544,,,-0.0023272335975240144,OFFBOARD,true,,,,,,0.009614872381225437,0.011777247861810673
0.9478778839111328,31.688,55.01511764526367,15.996193885803223,10.031867980957031,-0.01652824264347231,-0.002001621769158321,-0.020623573752821263,0.46852302000182244,,,,,,,,,,,,,55.0,16.0,10.0,0.4699279426865358,0.028,,0.03547672355044695,,,-0.0014049226847133722,OFFBOARD,true,,,,,,0.010239137889268482,0.011755414024255543
0.9805116653442383,31.716,55.01523971557617,15.995662689208984,10.032139778137207,-0.0006992189083486514,5.644695247694902e-05,-0.027778055226976333,0.4675387008309802,,,,,,,,,,,,,55.0,16.0,10.0,0.4699279426865358,0.012,,0.03583331598456062,,,-0.0023892418555556127,OFFBOARD,true,,,,,,0.010768029389159207,0.011623714501598702
1.0150854587554932,31.752,55.01597595214844,15.995295524597168,10.032196044921875,0.0022682957719488096,0.0004787713575483692,-0.014058863908065575,0.4685676507773044,,,,,,,,,,,,,55.0,16.0,10.0,0.4699279426865358,0.008,,0.036248426786226313,,,-0.001360291909231426,OFFBOARD,true,,,,,,0.011428777841433322,0.012113883477903029
1.0468928813934326,31.788,55.01676559448242,15.995134353637695,10.032258987426758,0.027086681419054834,0.0003853963226085087,-0.03715343919333364,0.4681359171405294,,,,,,,,,,,,,55.0,16.0,10.0,0.4699279426865358,0.044,,0.03667972113677723,,,-0.0017920255460064372,OFFBOARD,true,,,,,,0.011930045469811409,0.012744947546390412
1.0795924663543701,31.82,55.018192291259766,15.995199203491211,10.03176212310791,0.03279522326810913,-0.0016286343609242986,-0.03997291257972878,0.46873984510427374,,,,,,,,,,,,,55.0,16.0,10.0,0.4699279426865358,0.024,,0.03691665711736351,,,-0.0011880975822620712,OFFBOARD,true,,,,,,0.01251826502622218,0.014046357148106191
1.1129729747772217,31.856,55.019737243652344,15.995306015014648,10.031730651855469,0.047821679026369336,-0.0004597583633093647,-0.03965599826623519,0.468403820937857,,,,,,,,,,,,,55.0,16.0,10.0,0.4699279426865358,0.004,,0.0376620040519308,,,-0.0015241217486788305,OFFBOARD,true,,,,,,0.01312262026809868,0.015472204734102386
1.1499519348144531,31.888,55.021812438964844,15.9956693649292,10.031331062316895,0.05409666970806508,-0.001815754394237211,-0.04222487265482581,0.4698452382789176,,,,,,,,,,,,,55.0,16.0,10.0,0.4699279426865358,0.036,,0.03842098852992479,,,-8.270440761820597e-05,OFFBOARD,true,,,,,,0.013738351325327035,0.017486983632789076
1.1780872344970703,31.92,55.0238151550293,15.996014595031738,10.031601905822754,0.05755734914299569,-0.0009708756011074694,-0.024878077468393486,0.46940981568345586,,,,,,,,,,,,,55.0,16.0,10.0,0.4699279426865358,0.028,,0.039770912907056796,,,-0.0005181270030799601,OFFBOARD,true,,,,,,0.014337417822632897,0.01942893491701868
1.2153346538543701,31.956,55.026798248291016,15.99675464630127,10.031566619873047,0.0654055131286606,0.0009628063342990912,-0.02795224189820209,0.47074588861399114,,,,,,,,,,,,,55.0,16.0,10.0,0.4699279426865358,0.004,,0.04153468336590786,,,0.0008179459274553214,OFFBOARD,true,,,,,,0.015028397806972925,0.022423775138280637
1.2482037544250488,31.984,55.02908706665039,15.997395515441895,10.031883239746094,0.07059474465014054,0.0038598682446815595,-0.027506646733892887,0.47028870196480993,,,,,,,,,,,,,55.0,16.0,10.0,0.4699279426865358,0.036,,0.043236347704732975,,,0.00036075927827411425,OFFBOARD,true,,,,,,0.015493425690929432,0.024754687364161698
1.282688856124878,32.02,55.03173828125,15.998233795166016,10.031840324401855,0.07356036436251248,0.006283496901048377,-0.04034756644966117,0.4714704077909557,,,,,,,,,,,,,55.0,16.0,10.0,0.4699279426865358,0.012,,0.044991601818951545,,,0.00154246510441991,OFFBOARD,true,,,,,,0.01594654312194775,0.027498104274286683
1.3241877555847168,32.056,55.03411865234375,15.99903678894043,10.03220272064209,0.06809659736245349,0.009034369599504722,-0.03155774834922246,0.4712503204861882,,,,,,,,,,,,,55.0,16.0,10.0,0.4699279426865358,0.004,,0.04692574378794049,,,0.0013223777996523853,OFFBOARD,true,,,,,,0.016308477629285827,0.02998405860977
1.3604915142059326,32.088,55.03724670410156,16.00019645690918,10.032194137573242,0.06502183090366859,0.010478134792813643,-0.03854874325771133,0.4725615849096445,,,,,,,,,,,,,55.0,16.0,10.0,0.4699279426865358,0.04,,0.04923228672153429,,,0.00263364222310869,OFFBOARD,true,,,,,,0.01669096738064141,0.033298155649297265
1.3960251808166504,32.124,55.038814544677734,16.000778198242188,10.032601356506348,0.0533896666155903,0.012086179670497908,-0.029953823743373808,0.47230812577141096,,,,,,,,,,,,,55.0,16.0,10.0,0.4699279426865358,0.028,,0.050695393450470014,,,0.0023801830848751426,OFFBOARD,true,,,,,,0.01688223904152729,0.03495946904615037
